date,time,BAM,TEOM
20130603,1000,25,18
20130603,1059,19,23
20130603,1200,37,30
20130603,1300,43,30
20130603,1359,36,36
20130603,1500,64,31
20130603,1600,53,37
20130603,1659,50,42
20130603,1800,72,43
20130603,1900,66,50
20130603,1959,73,40
20130603,2100,68,36
20130603,2200,65,37
20130603,2259,58,31
20130604,0,50,16
20130604,100,37,4
20130604,159,21,12
20130604,300,34,8
20130604,400,16,1
20130604,459,15,10
20130604,600,14,5
20130604,700,21,9
20130604,759,18,6
20130604,900,20,18
20130604,1000,25,24
20130604,1059,26,26
20130604,1200,34,20
20130604,1300,27,21
20130604,1359,38,22
20130604,1500,38,66
20130604,1600,88,46
20130604,1659,77,44
20130604,1800,74,41
20130604,1900,62,59
20130604,1959,88,51
20130604,2100,76,39
20130604,2200,68,32
20130604,2259,60,33
20130605,0,47,22
20130605,100,41,20
20130605,159,41,16
20130605,300,35,15
20130605,400,26,14
20130605,459,30,12
20130605,600,30,13
20130605,700,30,14
20130605,759,22,18
20130605,900,26,29
20130605,1000,36,30
20130605,1059,41,18
20130605,1200,41,27
20130605,1300,37,43
20130605,1359,66,42
20130605,1500,59,57
20130605,1600,83,65
20130605,1659,91,45
20130605,1800,85,37
20130605,1900,60,40
20130605,1959,67,58
20130605,2100,79,51
20130605,2200,78,43
20130605,2259,71,38
20130606,0,65,32
20130606,100,57,24
20130606,159,47,17
20130606,300,40,16
20130606,400,34,10
20130606,459,33,11
20130606,600,25,8
20130606,700,26,7
20130606,759,21,19
20130606,900,32,24
20130606,1000,33,19
20130606,1059,28,20
20130606,1200,35,26
20130606,1300,44,30
20130606,1359,50,20
20130606,1500,41,32
20130606,1600,56,41
20130606,1659,64,85
20130606,1800,112,58
20130606,1900,86,56
20130606,1959,85,52
20130606,2100,77,46
20130606,2200,77,32
20130606,2259,55,30
20130607,0,53,25
20130607,100,39,18
20130607,159,31,16
20130607,300,42,13
20130607,400,26,10
20130607,459,23,13
20130607,600,27,6
20130607,700,27,12
20130607,759,21,18
20130607,900,27,31
20130607,1000,39,26
20130607,1059,35,23
20130607,1200,42,28
20130607,1300,57,28
20130607,1359,54,28
20130607,1500,49,39
20130607,1600,59,50
20130607,1659,78,58
20130607,1800,93,54
20130607,1900,83,56
20130607,1959,87,61
20130607,2100,94,59
20130607,2200,97,54
20130607,2259,84,53
20130608,0,88,41
20130608,100,66,35
20130608,159,57,25
20130608,300,61,27
20130608,400,61,20
20130608,459,42,18
20130608,600,44,18
20130608,700,39,14
20130608,759,28,12
20130608,900,28,15
20130608,1000,29,21
20130608,1059,31,33
20130608,1200,51,32
20130608,1300,55,38
20130608,1359,58,50
20130608,1500,77,25
20130608,1600,58,42
20130608,1659,56,80
20130608,1800,104,56
20130608,1900,91,54
20130608,1959,90,59
20130608,2100,101,49
20130608,2200,91,43
20130608,2259,77,41
20130609,0,71,46
20130609,100,75,40
20130609,159,76,25
20130609,300,58,19
20130609,400,50,13
20130609,459,35,11
20130609,600,34,11
20130609,700,26,11
20130609,759,26,3
20130609,900,19,5
20130609,1000,20,11
20130609,1059,18,10
20130609,1200,29,5
20130609,1300,24,26
20130609,1359,31,44
20130609,1500,59,52
20130609,1600,85,50
20130609,1659,88,58
20130609,1800,105,54
20130609,1900,99,50
20130609,1959,92,46
20130609,2100,90,33
20130609,2200,70,28
20130609,2259,55,19
20130610,0,44,14
20130610,100,36,10
20130610,159,20,4
20130610,300,17,3
20130610,400,9,1
20130610,459,20,1
20130610,600,6,1
20130610,700,4,1
20130610,759,4,14
20130610,900,24,21
20130610,1000,25,20
20130610,1059,19,19
20130610,1200,34,14
20130610,1300,21,24
20130610,1359,29,24
20130610,1500,40,41
20130610,1600,56,41
20130610,1659,58,42
20130610,1800,59,43
20130610,1900,60,52
20130610,1959,74,49
20130610,2100,78,48
20130610,2200,74,45
20130610,2259,71,38
20130611,0,67,30
20130611,100,51,25
20130611,159,46,18
20130611,300,45,14
20130611,400,42,13
20130611,459,35,10
20130611,600,24,10
20130611,700,24,11
20130611,759,24,11
20130611,900,24,29
20130611,1000,46,35
20130611,1059,44,36
20130611,1200,49,47
20130611,1300,69,52
20130611,1359,70,42
20130611,1500,74,54
20130611,1600,83,91
20130611,1659,127,69
20130611,1800,111,62
20130611,1900,97,72
20130611,1959,103,73
20130611,2100,119,54
20130611,2200,92,49
20130611,2259,79,43
20130612,0,75,29
20130612,100,55,26
20130612,159,48,13
20130612,300,40,8
20130612,400,32,6
20130612,459,23,2
20130612,600,22,2
20130612,700,8,1
20130612,759,8,6
20130612,900,10,7
20130612,1000,20,28
20130612,1059,27,27
20130612,1200,46,21
20130612,1300,26,30
20130612,1359,49,45
20130612,1500,66,106
20130612,1600,131,63
20130612,1659,102,60
20130612,1800,102,52
20130612,1900,86,52
20130612,1959,70,61
20130612,2100,94,58
20130612,2200,89,57
20130612,2259,96,45
20130613,0,78,42
20130613,100,72,23
20130613,159,61,21
20130613,300,43,16
20130613,400,41,9
20130613,459,30,8
20130613,600,25,3
20130613,700,19,5
20130613,759,14,7
20130613,900,15,17
20130613,1000,25,28
20130613,1059,38,15
20130613,1200,77,31
20130613,1300,80,78
20130613,1359,137,48
20130613,1500,74,42
20130613,1600,73,42
20130613,1659,64,65
20130613,1800,101,65
20130613,1900,90,66
20130613,1959,92,70
20130613,2100,108,60
20130613,2200,90,57
20130613,2259,96,48
20130614,0,85,41
20130614,100,71,28
20130614,159,62,23
20130614,300,45,18
20130614,400,42,16
20130614,459,39,12
20130614,600,27,13
20130614,700,28,11
20130614,759,28,19
20130614,900,34,30
20130614,1000,45,24
20130614,1059,38,48
20130614,1200,63,53
20130614,1300,71,38
20130614,1359,68,53
20130614,1500,75,58
20130614,1600,86,72
20130614,1659,102,81
20130614,1800,118,71
20130614,1900,110,73
20130614,1959,107,79
20130614,2100,122,59
20130614,2200,104,56
20130614,2259,100,54
20130615,0,97,50
20130615,100,75,41
20130615,159,74,40
20130615,300,75,26
20130615,400,56,28
20130615,459,54,23
20130615,600,54,23
20130615,700,49,17
20130615,759,38,19
20130615,900,49,22
20130615,1000,43,33
20130615,1059,47,29
20130615,1200,64,55
20130615,1300,81,64
20130615,1359,95,61
20130615,1500,101,57
20130615,1600,90,68
20130615,1659,112,69
20130615,1800,120,46
20130615,1900,98,49
20130615,1959,98,64
20130615,2100,120,67
20130615,2200,126,60
20130615,2259,107,51
20130616,0,91,58
20130616,100,104,57
20130616,159,106,53
20130616,300,97,35
20130616,400,79,34
20130616,459,72,41
20130616,600,77,43
20130616,700,78,40
20130616,759,81,44
20130616,900,83,42
20130616,1000,82,42
20130616,1059,79,44
20130616,1200,86,42
20130616,1300,91,47
20130616,1359,93,43
20130616,1500,90,44
20130616,1600,94,46
20130616,1659,90,49
20130616,1800,98,47
20130616,1900,95,50
20130616,1959,98,52
20130616,2100,99,51
20130616,2200,96,52
20130616,2259,104,51
20130617,0,97,40
20130617,100,87,34
20130617,159,86,36
20130617,300,84,40
20130617,400,83,36
20130617,459,78,31
20130617,600,69,29
20130617,700,65,17
20130617,759,52,12
20130617,900,36,25
20130617,1000,45,32
20130617,1059,56,29
20130617,1200,59,38
20130617,1300,69,37
20130617,1359,78,46
20130617,1500,75,37
20130617,1600,86,37
20130617,1659,74,42
20130617,1800,84,45
20130617,1900,78,28
20130617,1959,58,33
20130617,2100,57,41
20130617,2200,64,35
20130617,2259,65,36
20130618,0,62,27
20130618,100,54,22
20130618,159,40,27
20130618,300,52,20
20130618,400,44,15
20130618,459,40,13
20130618,600,34,9
20130618,700,28,12
20130618,759,29,16
20130618,900,36,31
20130618,1000,42,20
20130618,1059,40,36
20130618,1200,54,44
20130618,1600,60,39
20130618,1659,64,61
20130618,1800,85,58
20130618,1900,87,65
20130618,1959,101,68
20130618,2100,102,53
20130618,2200,91,55
20130618,2259,107,43
20130619,0,75,32
20130619,100,63,20
20130619,159,43,23
20130619,300,38,17
20130619,400,45,16
20130619,459,36,8
20130619,600,23,7
20130619,700,24,6
20130619,759,19,17
20130619,900,30,30
20130619,1000,35,36
20130619,1059,43,30
20130619,1200,46,38
20130619,1300,54,38
20130619,1359,66,50
20130619,1500,80,54
20130619,1600,87,49
20130619,1659,86,54
20130619,1800,89,51
20130619,1900,85,60
20130619,1959,99,67
20130619,2100,102,62
20130619,2200,97,50
20130619,2259,86,54
20130620,0,77,37
20130620,100,68,27
20130620,159,53,22
20130620,300,45,21
20130620,400,43,15
20130620,459,39,11
20130620,600,35,15
20130620,700,28,13
20130620,759,25,22
20130620,900,36,19
20130620,1000,38,38
20130620,1059,45,36
20130620,1200,52,33
20130620,1300,58,37
20130620,1359,62,36
20130620,1500,71,26
20130620,1600,58,42
20130620,1659,67,41
20130620,1800,72,42
20130620,1900,69,53
20130620,1959,87,58
20130620,2100,93,59
20130620,2200,83,56
20130620,2259,88,41
20130621,0,71,26
20130621,100,52,22
20130621,159,43,18
20130621,300,40,10
20130621,400,32,10
20130621,459,28,9
20130621,600,22,5
20130621,700,18,6
20130621,759,16,5
20130621,900,23,27
20130621,1000,31,32
20130621,1059,51,13
20130621,1200,42,53
20130621,1300,57,30
20130621,1359,74,18
20130621,1500,45,68
20130621,1600,92,57
20130621,1659,101,54
20130621,1800,93,31
20130621,1900,80,88
20130621,1959,110,59
20130621,2100,108,53
20130621,2200,103,76
20130621,2259,104,56
20130622,0,101,63
20130622,100,90,69
20130622,159,112,40
20130622,300,72,58
20130622,400,97,44
20130622,459,80,24
20130622,600,53,1
20130622,700,10,18
20130622,759,20,25
20130622,900,35,1
20130622,1000,16,1
20130622,1059,12,3
20130622,1200,10,7
20130622,1300,13,1
20130622,1359,10,1
20130622,1500,8,9
20130622,1600,9,6
20130622,1659,7,1
20130622,1800,7,1
20130622,1900,8,1
20130622,1959,9,8
20130622,2100,8,4
20130622,2200,12,5
20130622,2259,16,2
20130623,0,11,1
20130623,100,6,1
20130623,159,7,1
20130623,300,4,5
20130623,400,3,2
20130623,459,5,3
20130623,600,6,3
20130623,700,7,2
20130623,759,7,2
20130623,900,7,2
20130623,1000,8,3
20130623,1059,5,17
20130623,1200,9,16
20130623,1300,23,7
20130623,1359,18,15
20130623,1500,17,8
20130623,1600,17,2
20130623,1659,5,1
20130623,1800,6,1
20130623,1900,5,1
20130623,1959,7,8
20130623,2100,10,1
20130623,2200,9,2
20130623,2259,8,4
20130624,0,11,1
